Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
2020,8,0.896,0.073,0.921,0.046,0.905,0.035,1.002,0.034,,
2020,9,0.945,0.085,0.895,0.045,0.91,0.034,1.004,0.034,,
2020,10,0.896,0.066,0.866,0.045,0.913,0.034,,,,
2020,11,1.066,0.054,0.854,0.043,0.915,0.034,,,,
2020,12,0.811,0.053,0.845,0.04,0.921,0.034,,,,
2021,1,0.814,0.076,0.84,0.04,0.929,0.034,,,,
2021,2,0.628,0.088,0.842,0.038,0.937,0.034,,,,
2021,3,0.757,0.063,0.841,0.035,0.948,0.034,,,,
2021,4,0.777,0.049,0.851,0.036,0.955,0.034,,,,
2021,5,0.801,0.051,0.838,0.036,0.965,0.034,,,,
2021,6,0.812,0.061,0.841,0.036,0.973,0.034,,,,
2021,7,0.879,0.057,0.845,0.035,0.979,0.034,,,,
2021,8,0.918,0.081,0.861,0.034,0.986,0.035,,,,
2021,9,0.936,0.059,0.88,0.035,0.989,0.035,,,,
2021,10,1.018,0.059,0.884,0.034,0.993,0.035,,,,
2021,11,0.904,0.037,0.885,0.034,0.998,0.035,,,,
2021,12,0.842,0.064,0.898,0.036,1.004,0.035,,,,
2022,1,0.864,0.081,0.902,0.036,1.009,0.036,,,,
2022,2,0.822,0.084,0.903,0.039,1.015,0.037,,,,
2022,3,0.985,0.069,0.901,0.042,1.022,0.036,,,,
2022,4,0.83,0.049,0.902,0.042,1.027,0.037,,,,
2022,5,0.81,0.079,0.887,0.043,1.033,0.037,,,,
2022,6,0.965,0.097,0.89,0.045,1.036,0.037,,,,
2022,7,0.928,0.072,0.89,0.045,1.04,0.036,,,,
2022,8,0.93,0.069,0.899,0.046,1.042,0.036,,,,
2022,9,0.907,0.083,0.914,0.047,1.045,0.036,,,,
2022,10,1.036,0.074,0.929,0.048,1.046,0.036,,,,
2022,11,0.719,0.062,0.942,0.046,1.048,0.036,,,,
2022,12,0.881,0.067,0.957,0.044,1.05,0.036,,,,
2023,1,0.862,0.09,0.986,0.047,1.051,0.037,,,,
2023,2,0.929,0.087,1.018,0.048,1.055,0.038,,,,
2023,3,1.166,0.072,1.063,0.047,1.059,0.038,,,,
2023,4,1.011,0.071,1.093,0.046,,,,,,
2023,5,0.963,0.098,1.15,0.042,,,,,,
2023,6,1.146,0.072,1.191,0.039,,,,,,
2023,7,1.277,0.1,1.222,0.039,,,,,,
2023,8,1.319,0.081,1.257,0.038,,,,,,
2023,9,1.449,0.069,1.264,0.038,,,,,,
2023,10,1.394,0.051,1.285,0.039,,,,,,
2023,11,1.398,0.064,1.3,0.039,,,,,,
2023,12,1.378,0.056,1.305,0.04,,,,,,
2024,1,1.232,0.075,1.302,0.039,,,,,,
2024,2,1.354,0.063,1.301,0.04,,,,,,
2024,3,1.253,0.072,1.286,0.039,,,,,,
2024,4,1.253,0.068,1.282,0.038,,,,,,
2024,5,1.144,0.064,1.277,0.04,,,,,,
2024,6,1.213,0.059,1.27,0.039,,,,,,
2024,7,1.235,0.083,1.28,0.038,,,,,,
2024,8,1.316,0.085,1.271,0.038,,,,,,
2024,9,1.266,0.044,1.273,0.035,,,,,,
2024,10,1.345,0.058,1.267,0.036,,,,,,
2024,11,1.333,0.058,1.259,0.037,,,,,,
2024,12,1.294,0.048,1.244,0.039,,,,,,
2025,1,1.357,0.053,1.224,0.04,,,,,,
2025,2,1.249,0.077,1.209,0.043,,,,,,
2025,3,1.271,0.044,1.202,0.045,,,,,,
2025,4,1.18,0.064,,,,,,,,
2025,5,1.054,0.075,,,,,,,,
2025,6,1.034,0.077,,,,,,,,
2025,7,0.995,0.042,,,,,,,,
2025,8,1.128,0.091,,,,,,,,
2025,9,1.184,0.089,,,,,,,,
